# G(2) Function
# 2025-05-01 11:47:35
# Histogram Width = 100 ns
# Events Ch. 0 = 2.127e+05 
# Events Ch. 1 = 2.33e+05 
# Integr. Time = 00:03:06 h
# G(2) Norm = 0.1 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 -6.7843137E-08 ;   0.0000000E+00
 -6.7450980E-08 ;   0.0000000E+00
 -6.7058824E-08 ;   0.0000000E+00
 -6.6666667E-08 ;   0.0000000E+00
 -6.6274510E-08 ;   0.0000000E+00
 -6.5882353E-08 ;   0.0000000E+00
 -6.5490196E-08 ;   0.0000000E+00
 -6.5098039E-08 ;   0.0000000E+00
 -6.4705882E-08 ;   0.0000000E+00
 -6.4313725E-08 ;   0.0000000E+00
 -6.3921569E-08 ;   9.6083360E+00
 -6.3529412E-08 ;   0.0000000E+00
 -6.3137255E-08 ;   0.0000000E+00
 -6.2745098E-08 ;   0.0000000E+00
 -6.2352941E-08 ;   0.0000000E+00
 -6.1960784E-08 ;   0.0000000E+00
 -6.1568627E-08 ;   0.0000000E+00
 -6.1176471E-08 ;   0.0000000E+00
 -6.0784314E-08 ;   0.0000000E+00
 -6.0392157E-08 ;   0.0000000E+00
 -6.0000000E-08 ;   0.0000000E+00
 -5.9607843E-08 ;   0.0000000E+00
 -5.9215686E-08 ;   0.0000000E+00
 -5.8823529E-08 ;   0.0000000E+00
 -5.8431373E-08 ;   0.0000000E+00
 -5.8039216E-08 ;   0.0000000E+00
 -5.7647059E-08 ;   9.6083360E+00
 -5.7254902E-08 ;   0.0000000E+00
 -5.6862745E-08 ;   0.0000000E+00
 -5.6470588E-08 ;   0.0000000E+00
 -5.6078431E-08 ;   0.0000000E+00
 -5.5686275E-08 ;   0.0000000E+00
 -5.5294118E-08 ;   0.0000000E+00
 -5.4901961E-08 ;   0.0000000E+00
 -5.4509804E-08 ;   0.0000000E+00
 -5.4117647E-08 ;   0.0000000E+00
 -5.3725490E-08 ;   0.0000000E+00
 -5.3333333E-08 ;   0.0000000E+00
